Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
80	0.5	0.8660254	2.0	0.0	0.3	0.64031243	2.0	0.0	1000.0	1000.0	319999	-0.17304729	0.43525264	10.920281	-1.3900033	-0.17304736	0.43513906	10.989472	-1.6733631	0.16888325	0.010104955	0.010104955	7656.7009806633
81	2.5	2.8722813	7.0	0.0	3.6	4.8207884	12.0	0.0	1000.0	1000.0	323999	-0.16668832	0.4529316	10.775969	-1.4501334	-0.16667017	0.45304483	10.479516	-1.540121	0.16218317	0.012145918	0.012145918	7757.607456922531
82	0.0	0.0	0.0	0.0	5.0	7.6681156	18.0	0.0	1000.0	1000.0	327999	-0.15662493	0.49228907	10.572882	-1.6517246	-0.15667655	0.49192154	11.239139	-1.56644	0.15163025	0.01464471	0.01464471	7859.342246294022
83	10.25	4.43706	16.0	5.0	7.7	6.1326995	18.0	0.0	1000.0	1000.0	331999	-0.14798696	0.5576964	11.606279	-1.4732448	-0.14804326	0.55720204	12.552169	-1.560608	0.1419618	0.015636511	0.015636511	7956.351775169373
84	2.75	4.7631397	11.0	0.0	2.8	5.6709785	16.0	0.0	1000.0	1000.0	335999	-0.14008436	0.60033906	13.462932	-1.354011	-0.14015362	0.59972227	12.773132	-1.3809959	0.13667782	0.01595091	0.01595091	8054.946504354477
85	1.5	2.598076	6.0	0.0	2.2	4.9355845	16.0	0.0	1000.0	1000.0	339999	-0.13400759	0.60967875	12.781897	-1.2963152	-0.13406272	0.60905755	13.128077	-1.4928515	0.13020974	0.015351388	0.015351388	8155.58555150032
86	3.5	4.092676	10.0	0.0	1.5	3.0083218	8.0	0.0	1000.0	1000.0	343999	-0.108238265	0.6929209	12.953834	-1.2122897	-0.10824547	0.6922722	13.28582	-1.4481097	0.101066664	0.016043296	0.016043296	8257.156477928162
87	3.0	5.196152	12.0	0.0	4.4	5.4626	13.0	0.0	1000.0	1000.0	347999	-0.085650265	0.7494608	14.465446	-1.1954694	-0.08561953	0.7490728	12.8110695	-1.3627087	0.08057835	0.014969612	0.014969612	8357.966215848923
88	4.25	5.7608595	14.0	0.0	4.7	6.4815125	16.0	0.0	1000.0	1000.0	351999	-0.06621123	0.8047356	14.879989	-1.0517718	-0.06619146	0.80453575	14.714743	-1.2892834	0.0599953	0.015524946	0.015524946	8458.74637556076
89	6.75	7.4624057	18.0	0.0	2.8	4.995998	16.0	0.0	1000.0	1000.0	355999	-0.04386745	0.8861486	13.825098	-1.2543334	-0.04388643	0.8858837	13.023586	-1.1805017	0.038544774	0.014486904	0.014486904	8559.887242078781
90	4.0	6.928203	16.0	0.0	2.6	5.2191954	14.0	0.0	1000.0	1000.0	359999	-0.027481658	0.94255173	14.504879	-1.2865418	-0.027450556	0.9425017	13.948996	-1.554909	0.022676853	0.0141456425	0.0141456425	8657.69779920578
91	33.0	57.157677	132.0	0.0	137.2	26.490753	190.0	101.0	1000.0	1000.0	363999	0.0028945578	0.99025345	14.075156	-1.1654356	0.0030356767	0.9902829	14.265389	-1.3228889	-0.029694252	0.01647386	0.01647386	8757.510005235672
92	125.5	47.3524	171.0	46.0	5.0	9.230385	31.0	0.0	1000.0	1000.0	367999	0.9004146	1.0132474	17.677654	-0.9820074	0.900759	1.0132465	16.524107	-1.0811474	-1.0845861	0.02508128	0.02508128	8858.509138345718
93	27.0	20.285463	49.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	371999	1.7642664	0.8468535	14.926694	0.05313945	1.7631319	0.8456347	15.128885	0.053827286	-1.8528811	0.029452339	0.029452339	8959.097319602966
94	88.75	35.90526	142.0	43.0	242.4	23.644026	288.0	195.0	1000.0	1000.0	375999	1.8629328	0.7954919	15.842878	0.81738514	1.8623244	0.7949742	14.326633	0.8235096	-1.8903749	0.03216963	0.03216963	9059.540694475174
95	172.25	72.08805	256.0	59.0	240.4	15.704776	262.0	207.0	1000.0	1000.0	379999	2.0534482	0.92711735	14.997585	0.59946346	2.0543325	0.9270291	15.086825	0.42322516	-2.172558	0.042006645	0.042006645	9160.222764968872
96	200.5	22.16416	222.0	165.0	175.0	38.473366	248.0	95.0	1000.0	1000.0	383999	2.3899052	1.0134637	16.975111	0.49586797	2.3913498	1.011913	16.086765	0.46588087	-2.4773662	0.051021043	0.051021043	9258.473168849945
97	216.25	19.305117	236.0	187.0	165.1	36.042892	233.0	121.0	1000.0	1000.0	387999	2.3067443	1.1638855	16.729036	0.49006236	2.3074183	1.1621764	16.984081	0.7020823	-2.3472552	0.06210358	0.06210358	9356.60230588913
98	238.5	24.70324	267.0	202.0	3.7	5.8318095	16.0	0.0	1000.0	1000.0	391999	2.1973255	1.2785565	14.372465	0.55469704	2.1973653	1.2769754	14.471062	0.4978261	-2.2964978	0.06885541	0.06885541	9456.806051969528
