Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
91	0.0	0.0	0.0	0.0	3.8	9.474175	32.0	0.0	1000.0	1000.0	363999	0.35666937	0.23138106	5.56874	-3.082933	0.35666925	0.23103443	5.7067227	-2.959257	-0.35778883	0.008641082	0.008641082	7907.2885825634
92	77.75	49.458946	124.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	367999	0.35971278	0.23283657	5.9314914	-3.1194754	0.35971153	0.23245944	5.7594447	-3.2576797	-0.36042836	0.009410035	0.009410035	7992.992866754532
93	0.25	0.4330127	1.0	0.0	3.6	9.840732	33.0	0.0	1000.0	1000.0	371999	0.36430848	0.23140822	4.453318	-2.6954193	0.36430895	0.23103733	4.5092387	-2.5642955	-0.36463732	0.010047804	0.010047804	8081.621433019638
94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	375999	0.3690753	0.23234844	4.9623747	-2.1932082	0.36907282	0.23217428	5.445307	-2.2474916	-0.36924842	0.010107907	0.010107907	8166.209600448608
95	0.0	0.0	0.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	379999	0.3722557	0.2317828	4.938466	-2.0839527	0.37225553	0.23150378	4.844055	-1.9536283	-0.3728108	0.00975173	0.00975173	8253.110741615295
96	29.25	50.662487	117.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	383999	0.37632576	0.23687539	5.2435713	-2.078901	0.37632868	0.23650935	4.924978	-2.2084527	-0.37645084	0.010418068	0.010418068	8335.767204999924
97	29.5	51.095497	118.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	387999	0.3839458	0.2346424	4.355167	-1.9543109	0.38394144	0.23426975	4.481144	-2.10482	-0.38403094	0.010526315	0.010526315	8425.015498638153
98	0.0	0.0	0.0	0.0	0.8	1.6613247	5.0	0.0	1000.0	1000.0	391999	0.39148405	0.24039727	6.2523103	-2.041987	0.39148682	0.23981348	5.43842	-1.941599	-0.3914084	0.010864102	0.010864102	8511.782731056213
99	0.0	0.0	0.0	0.0	5.1	15.3	51.0	0.0	1000.0	1000.0	395999	0.39651832	0.2460762	4.842008	-2.0284128	0.396515	0.24589348	5.138688	-2.1338825	-0.39747018	0.010394059	0.010394059	8597.175285339355
100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	399999	0.40100977	0.24698386	5.8224244	-2.611998	0.4010123	0.2466786	6.261093	-2.6012158	-0.4019253	0.010536716	0.010536716	8686.550144195557
101	15.25	26.413774	61.0	0.0	11.5	23.087875	62.0	0.0	1000.0	1000.0	403999	0.40469944	0.24786784	5.4857154	-2.5548816	0.40469888	0.24752383	5.869208	-2.5734415	-0.4045801	0.010917821	0.010917821	8782.213178396225
102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	407999	0.4085809	0.24725655	5.9774528	-2.506973	0.40858105	0.24689807	6.163378	-2.1968381	-0.40875152	0.010682641	0.010682641	8877.674633979797
103	0.0	0.0	0.0	0.0	12.4	35.886486	120.0	0.0	1000.0	1000.0	411999	0.4132007	0.24817717	6.2334137	-2.6589892	0.41319972	0.24786071	6.026218	-2.6472073	-0.41333136	0.010787407	0.010787407	8973.468878269196
